configuration,num_items,group,groupID
divergent,75,"{'item_1': [88, 28, 42, 77], 'item_2': [1, 68, 78, 14], 'item_3': [72, 67, 12, 46], 'item_4': [7, 67, 27, 89], 'item_5': [53, 9, 37, 92], 'item_6': [25, 90, 62, 62], 'item_7': [22, 61, 48, 65], 'item_8': [85, 2, 100, 92], 'item_9': [53, 21, 34, 61], 'item_10': [61, 12, 52, 98], 'item_11': [75, 40, 79, 25], 'item_12': [72, 29, 98, 13], 'item_13': [70, 36, 7, 57], 'item_14': [50, 88, 55, 24], 'item_15': [52, 66, 35, 84], 'item_16': [55, 74, 75, 100], 'item_17': [92, 5, 53, 2], 'item_18': [94, 27, 97, 30], 'item_19': [93, 31, 16, 99], 'item_20': [22, 50, 77, 82], 'item_21': [78, 87, 17, 20], 'item_22': [54, 97, 34, 78], 'item_23': [32, 1, 87, 73], 'item_24': [41, 99, 5, 3], 'item_25': [57, 15, 59, 13], 'item_26': [19, 61, 74, 40], 'item_27': [32, 64, 5, 63], 'item_28': [64, 52, 71, 37], 'item_29': [76, 28, 1, 7], 'item_30': [75, 78, 75, 77], 'item_31': [93, 7, 34, 84], 'item_32': [89, 36, 65, 81], 'item_33': [59, 38, 56, 78], 'item_34': [53, 5, 78, 60], 'item_35': [76, 81, 28, 4], 'item_36': [22, 88, 7, 5], 'item_37': [98, 9, 45, 4], 'item_38': [94, 17, 29, 2], 'item_39': [46, 40, 9, 84], 'item_40': [32, 46, 43, 81], 'item_41': [93, 18, 82, 27], 'item_42': [19, 28, 99, 46], 'item_43': [16, 96, 100, 51], 'item_44': [90, 53, 13, 6], 'item_45': [59, 4, 38, 64], 'item_46': [93, 31, 63, 1], 'item_47': [3, 84, 100, 9], 'item_48': [82, 95, 9, 69], 'item_49': [63, 88, 1, 87], 'item_50': [5, 94, 100, 2], 'item_51': [94, 51, 11, 7], 'item_52': [49, 6, 1, 51], 'item_53': [76, 100, 99, 49], 'item_54': [3, 59, 77, 76], 'item_55': [71, 45, 15, 1], 'item_56': [64, 92, 2, 87], 'item_57': [34, 91, 45, 1], 'item_58': [43, 7, 37, 92], 'item_59': [10, 83, 9, 32], 'item_60': [67, 91, 27, 5], 'item_61': [69, 2, 13, 37], 'item_62': [1, 77, 20, 86], 'item_63': [66, 98, 81, 9], 'item_64': [87, 1, 75, 95], 'item_65': [96, 98, 53, 91], 'item_66': [93, 66, 7, 37], 'item_67': [24, 55, 69, 4], 'item_68': [13, 36, 17, 39], 'item_69': [56, 59, 100, 66], 'item_70': [27, 18, 55, 83], 'item_71': [5, 34, 2, 98], 'item_72': [83, 16, 62, 47], 'item_73': [92, 28, 77, 32], 'item_74': [31, 48, 7, 61], 'item_75': [54, 67, 22, 55]}",122.0
divergent,75,"{'item_1': [10, 95, 64, 3], 'item_2': [25, 34, 64, 4], 'item_3': [30, 32, 75, 31], 'item_4': [4, 100, 49, 72], 'item_5': [7, 81, 88, 74], 'item_6': [4, 8, 17, 80], 'item_7': [43, 47, 71, 79], 'item_8': [23, 52, 95, 94], 'item_9': [40, 41, 63, 26], 'item_10': [71, 87, 99, 33], 'item_11': [64, 13, 77, 88], 'item_12': [100, 59, 4, 65], 'item_13': [44, 15, 50, 50], 'item_14': [97, 48, 93, 44], 'item_15': [5, 18, 80, 86], 'item_16': [74, 86, 83, 34], 'item_17': [18, 36, 1, 98], 'item_18': [42, 100, 80, 72], 'item_19': [91, 30, 98, 38], 'item_20': [11, 89, 86, 92], 'item_21': [73, 79, 84, 95], 'item_22': [1, 57, 94, 93], 'item_23': [41, 50, 98, 82], 'item_24': [98, 41, 18, 62], 'item_25': [77, 44, 100, 10], 'item_26': [48, 63, 35, 91], 'item_27': [48, 23, 8, 57], 'item_28': [2, 82, 46, 97], 'item_29': [76, 99, 69, 7], 'item_30': [62, 64, 90, 30], 'item_31': [52, 83, 3, 75], 'item_32': [62, 22, 85, 83], 'item_33': [33, 91, 55, 2], 'item_34': [47, 15, 74, 1], 'item_35': [58, 58, 11, 76], 'item_36': [28, 3, 65, 97], 'item_37': [24, 63, 14, 59], 'item_38': [39, 58, 51, 96], 'item_39': [86, 92, 100, 22], 'item_40': [6, 99, 73, 5], 'item_41': [26, 13, 87, 37], 'item_42': [68, 77, 17, 50], 'item_43': [73, 50, 9, 84], 'item_44': [15, 40, 40, 71], 'item_45': [9, 73, 63, 29], 'item_46': [16, 86, 5, 87], 'item_47': [51, 12, 72, 91], 'item_48': [88, 56, 4, 58], 'item_49': [49, 5, 95, 31], 'item_50': [50, 94, 52, 1], 'item_51': [5, 92, 40, 61], 'item_52': [67, 19, 15, 38], 'item_53': [97, 14, 87, 33], 'item_54': [53, 57, 15, 21], 'item_55': [44, 82, 75, 87], 'item_56': [46, 82, 80, 52], 'item_57': [70, 1, 12, 80], 'item_58': [92, 97, 43, 75], 'item_59': [43, 1, 91, 84], 'item_60': [71, 20, 17, 65], 'item_61': [57, 3, 1, 6], 'item_62': [94, 10, 71, 41], 'item_63': [78, 47, 87, 99], 'item_64': [63, 48, 5, 91], 'item_65': [57, 34, 20, 51], 'item_66': [3, 54, 97, 61], 'item_67': [1, 35, 99, 39], 'item_68': [97, 84, 27, 25], 'item_69': [94, 53, 78, 5], 'item_70': [97, 5, 46, 16], 'item_71': [96, 42, 30, 43], 'item_72': [18, 78, 18, 59], 'item_73': [68, 11, 90, 82], 'item_74': [93, 2, 85, 88], 'item_75': [79, 7, 56, 52]}",123.0
divergent,75,"{'item_1': [73, 55, 1, 41], 'item_2': [33, 12, 93, 80], 'item_3': [26, 20, 99, 82], 'item_4': [6, 40, 53, 8], 'item_5': [12, 71, 44, 45], 'item_6': [11, 51, 5, 97], 'item_7': [71, 25, 65, 68], 'item_8': [79, 46, 39, 41], 'item_9': [24, 28, 98, 29], 'item_10': [37, 92, 9, 99], 'item_11': [83, 75, 72, 48], 'item_12': [1, 82, 17, 54], 'item_13': [91, 34, 76, 95], 'item_14': [41, 10, 42, 73], 'item_15': [56, 8, 42, 76], 'item_16': [41, 57, 79, 33], 'item_17': [35, 96, 32, 3], 'item_18': [87, 8, 30, 67], 'item_19': [23, 1, 50, 95], 'item_20': [36, 90, 11, 65], 'item_21': [26, 68, 3, 43], 'item_22': [94, 81, 11, 31], 'item_23': [73, 24, 22, 36], 'item_24': [79, 15, 92, 92], 'item_25': [62, 70, 9, 69], 'item_26': [34, 87, 72, 33], 'item_27': [21, 18, 57, 90], 'item_28': [75, 58, 6, 97], 'item_29': [100, 63, 45, 75], 'item_30': [10, 76, 6, 18], 'item_31': [18, 71, 47, 81], 'item_32': [7, 22, 97, 38], 'item_33': [67, 85, 9, 89], 'item_34': [71, 28, 2, 91], 'item_35': [89, 27, 10, 25], 'item_36': [60, 21, 52, 38], 'item_37': [48, 27, 83, 3], 'item_38': [52, 81, 14, 19], 'item_39': [72, 34, 31, 37], 'item_40': [97, 52, 38, 23], 'item_41': [86, 8, 30, 59], 'item_42': [16, 92, 71, 46], 'item_43': [14, 86, 43, 23], 'item_44': [73, 88, 47, 43], 'item_45': [12, 43, 8, 8], 'item_46': [5, 5, 4, 72], 'item_47': [35, 98, 77, 69], 'item_48': [2, 20, 1, 98], 'item_49': [1, 1, 75, 65], 'item_50': [28, 62, 40, 95], 'item_51': [26, 41, 83, 20], 'item_52': [5, 98, 24, 78], 'item_53': [89, 11, 93, 1], 'item_54': [67, 55, 34, 5], 'item_55': [64, 5, 15, 52], 'item_56': [100, 7, 24, 33], 'item_57': [31, 60, 42, 49], 'item_58': [21, 90, 8, 80], 'item_59': [15, 35, 5, 88], 'item_60': [11, 23, 100, 76], 'item_61': [94, 56, 5, 66], 'item_62': [61, 62, 97, 64], 'item_63': [43, 28, 35, 63], 'item_64': [15, 58, 56, 45], 'item_65': [20, 80, 12, 19], 'item_66': [40, 55, 58, 22], 'item_67': [88, 97, 1, 30], 'item_68': [33, 44, 96, 5], 'item_69': [90, 4, 10, 97], 'item_70': [4, 16, 41, 100], 'item_71': [4, 19, 23, 92], 'item_72': [45, 90, 66, 76], 'item_73': [20, 56, 29, 1], 'item_74': [65, 62, 42, 27], 'item_75': [6, 100, 52, 39]}",124.0
divergent,75,"{'item_1': [88, 77, 18, 100], 'item_2': [5, 94, 26, 46], 'item_3': [94, 45, 1, 38], 'item_4': [1, 99, 70, 66], 'item_5': [95, 1, 26, 52], 'item_6': [4, 80, 30, 42], 'item_7': [45, 17, 89, 59], 'item_8': [75, 95, 16, 26], 'item_9': [18, 82, 12, 89], 'item_10': [71, 2, 22, 65], 'item_11': [35, 97, 55, 52], 'item_12': [8, 93, 81, 69], 'item_13': [47, 47, 80, 79], 'item_14': [53, 1, 69, 16], 'item_15': [21, 47, 95, 13], 'item_16': [42, 85, 75, 23], 'item_17': [77, 81, 2, 11], 'item_18': [49, 75, 100, 5], 'item_19': [78, 79, 93, 1], 'item_20': [5, 74, 19, 95], 'item_21': [88, 78, 33, 41], 'item_22': [10, 88, 55, 24], 'item_23': [80, 69, 10, 19], 'item_24': [23, 5, 51, 87], 'item_25': [86, 7, 58, 37], 'item_26': [68, 71, 68, 2], 'item_27': [60, 63, 35, 4], 'item_28': [99, 9, 75, 20], 'item_29': [20, 63, 16, 67], 'item_30': [88, 81, 10, 9], 'item_31': [94, 5, 78, 92], 'item_32': [43, 84, 62, 69], 'item_33': [45, 69, 95, 11], 'item_34': [33, 40, 71, 98], 'item_35': [8, 47, 9, 100], 'item_36': [41, 62, 88, 98], 'item_37': [1, 100, 100, 49], 'item_38': [56, 56, 5, 75], 'item_39': [2, 49, 57, 63], 'item_40': [29, 21, 73, 88], 'item_41': [60, 56, 5, 76], 'item_42': [51, 66, 94, 41], 'item_43': [53, 69, 17, 54], 'item_44': [16, 55, 57, 25], 'item_45': [41, 26, 18, 1], 'item_46': [40, 87, 29, 19], 'item_47': [60, 2, 39, 9], 'item_48': [30, 34, 27, 80], 'item_49': [49, 22, 95, 87], 'item_50': [56, 56, 100, 35], 'item_51': [27, 49, 35, 2], 'item_52': [47, 59, 81, 31], 'item_53': [87, 50, 6, 70], 'item_54': [13, 80, 77, 98], 'item_55': [57, 39, 58, 29], 'item_56': [47, 12, 41, 52], 'item_57': [42, 34, 5, 54], 'item_58': [88, 34, 87, 23], 'item_59': [46, 44, 34, 18], 'item_60': [100, 52, 27, 91], 'item_61': [21, 99, 28, 5], 'item_62': [72, 47, 42, 38], 'item_63': [49, 89, 19, 98], 'item_64': [19, 52, 91, 86], 'item_65': [71, 72, 81, 77], 'item_66': [95, 29, 19, 73], 'item_67': [93, 9, 74, 100], 'item_68': [19, 83, 12, 10], 'item_69': [60, 46, 35, 93], 'item_70': [63, 100, 98, 14], 'item_71': [15, 17, 96, 77], 'item_72': [12, 82, 1, 82], 'item_73': [56, 2, 15, 10], 'item_74': [46, 20, 98, 47], 'item_75': [39, 36, 20, 33]}",125.0
divergent,75,"{'item_1': [56, 43, 78, 53], 'item_2': [37, 1, 93, 16], 'item_3': [34, 20, 68, 60], 'item_4': [34, 25, 42, 1], 'item_5': [87, 85, 3, 39], 'item_6': [100, 7, 39, 42], 'item_7': [9, 11, 25, 59], 'item_8': [63, 36, 3, 56], 'item_9': [45, 37, 55, 5], 'item_10': [73, 79, 28, 2], 'item_11': [56, 59, 50, 89], 'item_12': [52, 20, 92, 90], 'item_13': [61, 87, 85, 22], 'item_14': [27, 54, 12, 54], 'item_15': [62, 95, 56, 37], 'item_16': [97, 12, 86, 1], 'item_17': [62, 5, 20, 47], 'item_18': [22, 4, 2, 34], 'item_19': [59, 55, 72, 2], 'item_20': [89, 13, 33, 84], 'item_21': [5, 84, 15, 71], 'item_22': [52, 74, 73, 39], 'item_23': [66, 35, 4, 24], 'item_24': [38, 65, 100, 36], 'item_25': [31, 16, 15, 29], 'item_26': [66, 39, 75, 7], 'item_27': [2, 94, 25, 57], 'item_28': [87, 54, 1, 57], 'item_29': [80, 64, 10, 45], 'item_30': [52, 85, 3, 42], 'item_31': [26, 71, 5, 17], 'item_32': [8, 70, 15, 54], 'item_33': [86, 100, 14, 38], 'item_34': [46, 23, 77, 23], 'item_35': [93, 15, 70, 45], 'item_36': [29, 26, 68, 30], 'item_37': [71, 60, 14, 7], 'item_38': [87, 6, 35, 2], 'item_39': [79, 27, 43, 60], 'item_40': [10, 30, 74, 86], 'item_41': [20, 53, 59, 10], 'item_42': [57, 77, 82, 6], 'item_43': [6, 17, 41, 65], 'item_44': [98, 68, 13, 11], 'item_45': [49, 90, 47, 71], 'item_46': [100, 44, 58, 28], 'item_47': [37, 30, 6, 87], 'item_48': [16, 47, 57, 92], 'item_49': [41, 15, 56, 76], 'item_50': [86, 86, 33, 91], 'item_51': [11, 98, 74, 73], 'item_52': [70, 7, 91, 96], 'item_53': [36, 95, 82, 13], 'item_54': [63, 55, 4, 92], 'item_55': [25, 17, 59, 79], 'item_56': [15, 82, 48, 35], 'item_57': [76, 70, 4, 21], 'item_58': [78, 13, 8, 34], 'item_59': [5, 5, 67, 62], 'item_60': [23, 11, 32, 52], 'item_61': [38, 24, 11, 95], 'item_62': [65, 65, 21, 76], 'item_63': [19, 99, 75, 5], 'item_64': [12, 100, 5, 61], 'item_65': [1, 64, 84, 83], 'item_66': [1, 50, 21, 86], 'item_67': [3, 7, 95, 54], 'item_68': [21, 98, 85, 8], 'item_69': [20, 94, 97, 11], 'item_70': [61, 91, 33, 87], 'item_71': [12, 50, 1, 99], 'item_72': [14, 39, 80, 72], 'item_73': [47, 34, 91, 91], 'item_74': [1, 73, 88, 1], 'item_75': [84, 1, 4, 54]}",126.0
divergent,75,"{'item_1': [60, 36, 5, 49], 'item_2': [31, 98, 44, 42], 'item_3': [42, 50, 31, 8], 'item_4': [40, 44, 87, 4], 'item_5': [51, 57, 41, 75], 'item_6': [78, 11, 19, 22], 'item_7': [58, 97, 79, 7], 'item_8': [60, 8, 100, 1], 'item_9': [36, 96, 22, 85], 'item_10': [32, 33, 95, 13], 'item_11': [8, 16, 73, 90], 'item_12': [8, 57, 93, 21], 'item_13': [4, 71, 42, 20], 'item_14': [50, 70, 38, 55], 'item_15': [72, 52, 49, 22], 'item_16': [57, 2, 41, 93], 'item_17': [56, 5, 71, 16], 'item_18': [2, 91, 52, 46], 'item_19': [42, 3, 14, 91], 'item_20': [56, 22, 97, 48], 'item_21': [44, 29, 49, 4], 'item_22': [83, 8, 1, 69], 'item_23': [98, 91, 60, 7], 'item_24': [96, 19, 96, 71], 'item_25': [13, 4, 45, 5], 'item_26': [90, 5, 61, 1], 'item_27': [1, 8, 73, 70], 'item_28': [27, 8, 94, 89], 'item_29': [59, 4, 91, 90], 'item_30': [46, 42, 58, 92], 'item_31': [5, 79, 61, 7], 'item_32': [45, 1, 51, 48], 'item_33': [1, 5, 88, 58], 'item_34': [72, 31, 3, 81], 'item_35': [1, 55, 52, 86], 'item_36': [33, 12, 62, 72], 'item_37': [73, 37, 25, 92], 'item_38': [88, 61, 61, 96], 'item_39': [69, 83, 73, 98], 'item_40': [5, 67, 47, 56], 'item_41': [80, 9, 90, 11], 'item_42': [50, 16, 63, 5], 'item_43': [22, 86, 55, 67], 'item_44': [2, 62, 71, 16], 'item_45': [58, 4, 91, 15], 'item_46': [10, 41, 70, 92], 'item_47': [75, 10, 8, 58], 'item_48': [52, 26, 38, 64], 'item_49': [61, 33, 39, 2], 'item_50': [20, 94, 13, 68], 'item_51': [95, 69, 36, 3], 'item_52': [68, 26, 48, 55], 'item_53': [41, 15, 96, 67], 'item_54': [67, 59, 24, 31], 'item_55': [93, 25, 1, 39], 'item_56': [56, 31, 52, 27], 'item_57': [99, 2, 64, 36], 'item_58': [100, 45, 3, 9], 'item_59': [86, 57, 53, 51], 'item_60': [8, 60, 72, 86], 'item_61': [23, 43, 96, 61], 'item_62': [91, 72, 5, 34], 'item_63': [87, 58, 74, 11], 'item_64': [51, 33, 84, 50], 'item_65': [10, 55, 55, 23], 'item_66': [39, 1, 26, 86], 'item_67': [65, 74, 71, 31], 'item_68': [69, 29, 93, 62], 'item_69': [33, 81, 24, 62], 'item_70': [40, 34, 46, 5], 'item_71': [64, 93, 32, 1], 'item_72': [95, 35, 10, 65], 'item_73': [69, 3, 90, 68], 'item_74': [8, 56, 12, 83], 'item_75': [14, 71, 13, 97]}",127.0
divergent,75,"{'item_1': [41, 7, 1, 73], 'item_2': [44, 45, 51, 69], 'item_3': [8, 86, 9, 100], 'item_4': [3, 70, 20, 95], 'item_5': [77, 37, 21, 21], 'item_6': [40, 2, 95, 9], 'item_7': [1, 42, 11, 67], 'item_8': [52, 63, 92, 18], 'item_9': [87, 1, 32, 30], 'item_10': [72, 33, 35, 56], 'item_11': [14, 26, 51, 22], 'item_12': [70, 1, 100, 15], 'item_13': [27, 6, 91, 80], 'item_14': [80, 20, 17, 15], 'item_15': [36, 13, 2, 85], 'item_16': [57, 11, 69, 1], 'item_17': [21, 59, 95, 24], 'item_18': [29, 45, 92, 41], 'item_19': [23, 41, 69, 17], 'item_20': [63, 80, 94, 17], 'item_21': [43, 5, 91, 1], 'item_22': [30, 60, 95, 26], 'item_23': [66, 4, 67, 63], 'item_24': [38, 44, 10, 85], 'item_25': [82, 44, 62, 16], 'item_26': [36, 8, 16, 95], 'item_27': [34, 6, 87, 36], 'item_28': [76, 3, 76, 76], 'item_29': [19, 85, 66, 91], 'item_30': [95, 16, 49, 34], 'item_31': [36, 41, 41, 45], 'item_32': [98, 72, 58, 16], 'item_33': [21, 81, 61, 16], 'item_34': [30, 2, 48, 93], 'item_35': [69, 68, 20, 89], 'item_36': [27, 35, 85, 27], 'item_37': [79, 67, 74, 7], 'item_38': [78, 2, 39, 18], 'item_39': [97, 44, 25, 52], 'item_40': [4, 84, 79, 14], 'item_41': [86, 3, 13, 81], 'item_42': [39, 79, 5, 18], 'item_43': [38, 4, 43, 50], 'item_44': [20, 75, 47, 49], 'item_45': [33, 79, 87, 98], 'item_46': [82, 34, 69, 100], 'item_47': [5, 96, 56, 71], 'item_48': [11, 78, 29, 2], 'item_49': [64, 87, 32, 56], 'item_50': [10, 32, 51, 29], 'item_51': [5, 40, 74, 53], 'item_52': [43, 94, 30, 22], 'item_53': [80, 22, 11, 41], 'item_54': [52, 32, 98, 48], 'item_55': [70, 6, 1, 84], 'item_56': [27, 82, 80, 91], 'item_57': [36, 10, 15, 84], 'item_58': [65, 5, 92, 55], 'item_59': [77, 86, 3, 26], 'item_60': [74, 58, 13, 28], 'item_61': [1, 23, 73, 26], 'item_62': [4, 62, 74, 73], 'item_63': [88, 96, 26, 40], 'item_64': [51, 52, 42, 5], 'item_65': [5, 7, 86, 97], 'item_66': [24, 5, 68, 46], 'item_67': [28, 23, 24, 9], 'item_68': [20, 80, 55, 5], 'item_69': [26, 47, 54, 33], 'item_70': [83, 92, 55, 15], 'item_71': [32, 98, 35, 1], 'item_72': [72, 70, 5, 81], 'item_73': [92, 39, 19, 7], 'item_74': [33, 87, 21, 72], 'item_75': [59, 67, 85, 18]}",128.0
divergent,75,"{'item_1': [50, 59, 17, 52], 'item_2': [14, 41, 77, 64], 'item_3': [57, 37, 2, 85], 'item_4': [77, 15, 65, 71], 'item_5': [67, 94, 5, 80], 'item_6': [80, 3, 50, 20], 'item_7': [74, 63, 18, 90], 'item_8': [25, 11, 38, 58], 'item_9': [100, 5, 18, 36], 'item_10': [40, 4, 99, 94], 'item_11': [94, 99, 27, 10], 'item_12': [82, 22, 7, 49], 'item_13': [74, 23, 31, 5], 'item_14': [16, 42, 48, 91], 'item_15': [70, 20, 66, 82], 'item_16': [77, 27, 87, 4], 'item_17': [5, 92, 43, 58], 'item_18': [36, 52, 97, 84], 'item_19': [44, 47, 37, 93], 'item_20': [73, 79, 1, 16], 'item_21': [33, 86, 35, 95], 'item_22': [17, 93, 30, 38], 'item_23': [100, 53, 51, 19], 'item_24': [11, 18, 61, 92], 'item_25': [7, 99, 7, 100], 'item_26': [62, 36, 53, 43], 'item_27': [74, 24, 49, 5], 'item_28': [38, 56, 100, 95], 'item_29': [24, 1, 98, 3], 'item_30': [69, 38, 23, 81], 'item_31': [47, 62, 11, 81], 'item_32': [90, 10, 12, 78], 'item_33': [52, 35, 23, 39], 'item_34': [80, 66, 20, 14], 'item_35': [69, 43, 5, 34], 'item_36': [1, 61, 72, 81], 'item_37': [75, 92, 32, 72], 'item_38': [50, 19, 63, 97], 'item_39': [1, 91, 48, 33], 'item_40': [2, 88, 93, 55], 'item_41': [77, 70, 7, 99], 'item_42': [83, 20, 54, 47], 'item_43': [4, 65, 44, 1], 'item_44': [12, 91, 72, 27], 'item_45': [87, 51, 60, 41], 'item_46': [69, 17, 55, 72], 'item_47': [12, 16, 97, 55], 'item_48': [23, 62, 96, 3], 'item_49': [9, 16, 35, 83], 'item_50': [17, 59, 3, 1], 'item_51': [9, 89, 21, 94], 'item_52': [72, 59, 83, 1], 'item_53': [8, 67, 8, 9], 'item_54': [87, 20, 21, 72], 'item_55': [39, 25, 79, 38], 'item_56': [10, 86, 85, 6], 'item_57': [48, 97, 1, 91], 'item_58': [5, 10, 24, 62], 'item_59': [55, 32, 48, 31], 'item_60': [100, 28, 31, 82], 'item_61': [38, 74, 36, 30], 'item_62': [76, 67, 7, 6], 'item_63': [8, 32, 15, 90], 'item_64': [14, 35, 9, 50], 'item_65': [36, 85, 23, 61], 'item_66': [95, 1, 63, 97], 'item_67': [45, 85, 39, 95], 'item_68': [93, 65, 49, 36], 'item_69': [18, 68, 67, 100], 'item_70': [64, 56, 90, 59], 'item_71': [72, 90, 100, 24], 'item_72': [64, 5, 63, 26], 'item_73': [1, 80, 26, 41], 'item_74': [85, 65, 28, 68], 'item_75': [85, 80, 70, 11]}",129.0
divergent,75,"{'item_1': [17, 99, 48, 96], 'item_2': [59, 55, 89, 71], 'item_3': [20, 44, 75, 1], 'item_4': [38, 37, 86, 33], 'item_5': [59, 3, 75, 6], 'item_6': [51, 47, 78, 78], 'item_7': [52, 86, 95, 4], 'item_8': [16, 99, 9, 87], 'item_9': [61, 7, 70, 1], 'item_10': [20, 95, 35, 78], 'item_11': [81, 90, 11, 29], 'item_12': [90, 99, 1, 39], 'item_13': [95, 4, 91, 44], 'item_14': [42, 28, 67, 6], 'item_15': [95, 6, 9, 14], 'item_16': [25, 19, 31, 11], 'item_17': [68, 56, 74, 34], 'item_18': [27, 58, 86, 37], 'item_19': [25, 17, 99, 20], 'item_20': [75, 65, 1, 68], 'item_21': [50, 45, 94, 6], 'item_22': [36, 3, 20, 95], 'item_23': [1, 21, 99, 89], 'item_24': [31, 85, 18, 96], 'item_25': [5, 28, 32, 89], 'item_26': [92, 3, 17, 82], 'item_27': [61, 71, 3, 93], 'item_28': [55, 45, 19, 75], 'item_29': [98, 72, 34, 67], 'item_30': [64, 71, 42, 96], 'item_31': [56, 78, 45, 56], 'item_32': [46, 8, 85, 94], 'item_33': [22, 19, 26, 91], 'item_34': [59, 13, 18, 90], 'item_35': [60, 10, 38, 72], 'item_36': [1, 92, 84, 67], 'item_37': [5, 5, 51, 75], 'item_38': [8, 80, 60, 75], 'item_39': [38, 71, 88, 65], 'item_40': [5, 88, 100, 42], 'item_41': [42, 98, 11, 73], 'item_42': [32, 14, 54, 50], 'item_43': [93, 30, 37, 5], 'item_44': [9, 53, 22, 93], 'item_45': [59, 8, 76, 92], 'item_46': [9, 69, 87, 73], 'item_47': [2, 19, 79, 14], 'item_48': [36, 32, 15, 19], 'item_49': [65, 1, 55, 52], 'item_50': [34, 97, 37, 29], 'item_51': [8, 1, 42, 90], 'item_52': [7, 51, 50, 92], 'item_53': [58, 82, 68, 36], 'item_54': [30, 19, 62, 91], 'item_55': [93, 54, 74, 63], 'item_56': [83, 97, 67, 5], 'item_57': [47, 82, 40, 40], 'item_58': [62, 38, 78, 44], 'item_59': [8, 64, 93, 31], 'item_60': [50, 79, 36, 4], 'item_61': [13, 79, 84, 100], 'item_62': [69, 77, 88, 68], 'item_63': [20, 54, 60, 10], 'item_64': [89, 5, 24, 95], 'item_65': [18, 46, 5, 60], 'item_66': [14, 69, 63, 13], 'item_67': [52, 83, 40, 85], 'item_68': [47, 37, 2, 79], 'item_69': [14, 75, 34, 59], 'item_70': [63, 93, 95, 73], 'item_71': [15, 26, 37, 61], 'item_72': [89, 90, 32, 94], 'item_73': [89, 4, 59, 50], 'item_74': [59, 15, 70, 64], 'item_75': [35, 61, 5, 48]}",130.0
divergent,75,"{'item_1': [72, 33, 38, 2], 'item_2': [74, 29, 74, 6], 'item_3': [42, 94, 57, 6], 'item_4': [27, 90, 65, 46], 'item_5': [1, 59, 31, 32], 'item_6': [53, 5, 93, 97], 'item_7': [69, 77, 68, 51], 'item_8': [22, 24, 74, 33], 'item_9': [37, 41, 83, 12], 'item_10': [63, 64, 14, 44], 'item_11': [31, 39, 3, 93], 'item_12': [17, 25, 93, 51], 'item_13': [2, 99, 84, 55], 'item_14': [13, 25, 58, 36], 'item_15': [94, 55, 3, 10], 'item_16': [17, 88, 31, 100], 'item_17': [41, 95, 15, 1], 'item_18': [5, 40, 84, 36], 'item_19': [9, 65, 83, 92], 'item_20': [53, 42, 39, 76], 'item_21': [24, 94, 1, 37], 'item_22': [75, 47, 9, 50], 'item_23': [69, 76, 43, 67], 'item_24': [81, 3, 71, 5], 'item_25': [98, 42, 65, 60], 'item_26': [72, 14, 10, 93], 'item_27': [65, 1, 73, 15], 'item_28': [42, 12, 62, 91], 'item_29': [49, 65, 89, 6], 'item_30': [45, 80, 5, 85], 'item_31': [12, 83, 23, 31], 'item_32': [92, 26, 64, 47], 'item_33': [73, 19, 29, 83], 'item_34': [48, 9, 28, 4], 'item_35': [5, 84, 90, 75], 'item_36': [71, 37, 55, 49], 'item_37': [39, 21, 85, 84], 'item_38': [40, 73, 86, 55], 'item_39': [71, 68, 25, 2], 'item_40': [98, 29, 59, 65], 'item_41': [50, 18, 60, 42], 'item_42': [29, 94, 18, 12], 'item_43': [43, 90, 20, 96], 'item_44': [35, 86, 90, 94], 'item_45': [62, 4, 98, 43], 'item_46': [32, 63, 94, 1], 'item_47': [19, 63, 19, 54], 'item_48': [59, 54, 88, 20], 'item_49': [45, 24, 11, 5], 'item_50': [69, 21, 23, 47], 'item_51': [32, 50, 84, 3], 'item_52': [97, 8, 86, 25], 'item_53': [90, 98, 31, 24], 'item_54': [48, 97, 87, 71], 'item_55': [56, 55, 18, 3], 'item_56': [95, 5, 80, 27], 'item_57': [57, 72, 62, 78], 'item_58': [8, 1, 59, 80], 'item_59': [54, 35, 2, 77], 'item_60': [30, 31, 51, 18], 'item_61': [12, 88, 28, 20], 'item_62': [89, 8, 55, 28], 'item_63': [69, 94, 90, 46], 'item_64': [97, 95, 22, 66], 'item_65': [53, 44, 5, 84], 'item_66': [79, 81, 48, 2], 'item_67': [1, 19, 94, 100], 'item_68': [48, 4, 47, 3], 'item_69': [24, 2, 37, 89], 'item_70': [90, 21, 1, 90], 'item_71': [67, 52, 25, 15], 'item_72': [10, 48, 68, 21], 'item_73': [20, 93, 100, 14], 'item_74': [87, 10, 36, 23], 'item_75': [13, 28, 87, 65]}",131.0
